Año,idmunici,ccdd,ccpp,ccdi,Ubigeo,Departamento,Provincia,Distrito,Tipomuni,VFI,P04_1,P04_2,P04_3,P04_4,P04_5,P04_6,P05_CC,P05_1,P05_2,P05_3,P06_CC,P06,P07,P08,P09,P10_1,P10_2,P10_3,P10_4,P10_5,P10_6,VFI_P11A,P11A_1,P11A_1_1,P11A_1_2,P11A_2,P11A_2_1,P11A_2_2,P11A_3,P11A_3_1,P11A_3_2,P11A_4,P11A_4_1,P11A_4_2,P11A_5,P11A_5_1,P11A_5_2,P11A_6,P11A_6_1,P11A_6_2,P11A_7,P11A_7_1,P11A_7_2,P11A_8,P11A_8_1,P11A_8_2,P11A_9,P11A_9_1,P11A_9_2,P11A_10,P11A_10_1,P11A_10_2,P11A_10_O,VFI_P11B,P11B_11,P11B_11_1,P11B_11_2,P11B_12,P11B_12_1,P11B_12_2,P11B_13,P11B_13_1,P11B_13_2,P11B_14,P11B_14_1,P11B_14_2,P11B_15,P11B_15_1,P11B_15_2,P11B_16,P11B_16_1,P11B_16_2,P11B_17,P11B_17_1,P11B_17_2,P11B_18,P11B_18_1,P11B_18_2,P11B_18_O,VFI_P12,P12_1,P12A_1,P12_2,P12A_2,VFI_P13,P13_1,P13A_1,P13_2,P13A_2,P13_3,P13A_3,P13_4,P13A_4,P13_5,P13A_5,P13_6,P13A_6,P13_7,P13A_7,P13_10,P13A_10,P13_8,P13A_8,P13_9,P13A_9,P13A_9_O,P13A_T,VFI_P14,P14,P14A_1,P14A_2,VFI_P15,P15_1,P15A_1,P15_2,P15A_2,P15_3,P15A_3,P15_4,P15A_4,P15_5,P15A_5,P15_6,P15A_6,P15A_6_O,VFI_P16,P16_1,P16_2,P16_3,P16_4,P16_5,P16_6,P16_7,P16_8,P16_9,P16_9_O,VFI_P17,P17_1,P17_2,P17_3,P17_4,P17_5,P17_6,P17_7,P17_8,P17_9,P17_10,P17_11,P17_12,P17_13,P17_13_O,P17_14,VFI_P18,P18,P18_Portal
2025,10402,1,4,2,10402,AMAZONAS,CONDORCANQUI,EL CENEPA,2,1,1,SENTAMEI,201, , , ,41, , , ,41,204158,WWW.FACEBOOK.COM/PROFILE.PHP?ID=100092328853498,MUNICENEPA2023@GMAIL.COM,WWW.GOB.PE/MUNIELCENEPA,EDINSON,ESPEJO,NUJIGKUS,2.0,918262078,EDINSONESPEJO2025@HOTMAIL.COM,1.0,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , , ,1.0,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , , ,1.0,2.0, ,2.0, ,1.0,2.0, ,2.0, ,2.0, ,2.0, ,1.0,11,1.0,5,1.0,2,1.0,1,1.0,8,2.0, , ,27.0,1.0,1.0,27,4,1.0,2.0, ,2.0, ,2.0, ,1.0,22,1.0,2,1.0,1,PLOTTER,1.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0, ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,14.0,1.0,3.0, 
2025,10403,1,4,3,10403,AMAZONAS,CONDORCANQUI,RIO SANTIAGO,2,1,1,ZACARIAS,S/N, , , ,41, ,945522157, ,1,968999156,WWW.FACEBOOK.COM/MUNICIPALIDADRIOSANTIAGO,MESADEPARTES@MUNIRIOSANTIAGO.GOB.PE,WWW.GOB.PE/MUNIRIOSANTIAGO,URIAS,SHARUP,YAMBISA,2.0,966618761,ARUTAMKANUS@GMAIL.COM,1.0,2.0, , ,2.0, , ,2.0, , ,1.0,1,0,2.0, , ,2.0, , ,2.0, , ,1.0,1,0,2.0, , ,1.0,1,0,TRIMOTO Y/O MOTOTAXI,1.0,2.0, , ,2.0, , ,2.0, , ,1.0,1,1,2.0, , ,2.0, , ,2.0, , ,2.0, , , ,1.0,2.0, ,1.0,2,1.0,2.0, ,2.0, ,2.0, ,2.0, ,1.0,33,1.0,20,1.0,1,2.0, ,2.0, ,2.0, , ,54.0,1.0,1.0,54,1,1.0,2.0, ,2.0, ,2.0, ,1.0,36,1.0,1,2.0, , ,1.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0, ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,12.0,0.0, ,0.0,1.0,1.0,WWW.TRANSPARENCIA.GOB.PE/ENLACES/PTE_TRANSPARENCIA_ENLACES.ASPX?ID_ENTIDAD=10134
2025,10501,1,5,1,10501,AMAZONAS,LUYA,LAMUD,1,1,2,MIGUEL GRAU,528, , , ,51, ,945709692, ,51,917404617,WWW.FACEBOOK.COM/MUNIPLUYALAMUD,ALCALDIA@MUNILUYA.GOB.PE,WWW.GOB.PE/MUNILUYA,AMILCAR,DIAZ,MENDOZA,2.0,940968815,ADIMEN_75@HOTMAIL.COM,1.0,1.0,8,0,1.0,4,0,2.0, , ,1.0,1,0,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , , ,1.0,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , , ,1.0,2.0, ,1.0,1,1.0,2.0, ,2.0, ,2.0, ,2.0, ,1.0,3,1.0,42,1.0,8,2.0, ,2.0, ,2.0, , ,53.0,1.0,1.0,53,5,1.0,2.0, ,2.0, ,2.0, ,1.0,23,1.0,3,2.0, , ,1.0,0.0,2.0,3.0,4.0,5.0,0.0,7.0,0.0,0.0, ,1.0,1.0,2.0,3.0,0.0,5.0,0.0,7.0,0.0,0.0,0.0,0.0,12.0,0.0, ,0.0,1.0,1.0,WWW.TRANSPARENCIA.GOB.PE/ENLACES/PTE_TRANSPARENCIA_ENLACES.ASPX?ID_ENTIDAD=10136
2025,10502,1,5,2,10502,AMAZONAS,LUYA,CAMPORREDONDO,2,1,2,SANTOS CHOCANO,S/N, , , ,51, , , ,51,997942771,WWW.FACEBOOK.COM/PROFILE.PHP?ID=100090037696488&MIBEXTID=ZBWKWL,MUNIDISTRITALCAMPORREDONDO@GMAIL.COM,WWW.GOB.PE/MUNICAMPORREDONDO,IRWEN,URIARTE,VALLEJOS,2.0,900806315,IRWENURIARTEVALLEJOS@GMAIL.COM,1.0,1.0,1,0,1.0,2,0,2.0, , ,1.0,1,0,1.0,1,0,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , , ,1.0,2.0, , ,1.0,1,0,1.0,1,0,2.0, , ,1.0,1,0,2.0, , ,2.0, , ,2.0, , , ,1.0,2.0, ,2.0, ,1.0,2.0, ,2.0, ,2.0, ,2.0, ,1.0,2,1.0,3,1.0,3,2.0, ,2.0, ,1.0,2,INTEL XEON,10.0,1.0,1.0,8,1,1.0,2.0, ,2.0, ,2.0, ,1.0,8,2.0, ,2.0, , ,1.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0, ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,14.0,1.0,4.0, 
2025,10503,1,5,3,10503,AMAZONAS,LUYA,COCABAMBA,2,1,3,CEMENTERIO,S/N, , , ,41, ,940262889,978813997, , ,WWW.FACEBOOK.COM/SHARE/12LP79VM1TX/,MUNICOCABAMBA2326@GMAIL.COM, ,SOIFER ROSEL,RAMIREZ,MAYTA,2.0,940262889,SOIFERABOGADO@GMAIL.COM,1.0,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , , ,1.0,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , , ,1.0,2.0, ,1.0,2,1.0,2.0, ,2.0, ,2.0, ,2.0, ,2.0, ,1.0,2,2.0, ,2.0, ,2.0, ,2.0, , ,2.0,1.0,1.0,2,4,1.0,2.0, ,2.0, ,2.0, ,1.0,2,2.0, ,2.0, , ,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0, ,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0, ,0.0,1.0,3.0, 
2025,10504,1,5,4,10504,AMAZONAS,LUYA,COLCAMAR,2,1,2,28 DE JULIO,S/N,15,1, ,41, , , , , ,WWW.FACEBOOK.COM/MUNICIPALIDADDISTRITALDECOLCAMAR,MDCOLCAMAR300046@GMAIL.COM,WWW.GOB.PE/MUNICOLCAMAR,FRANCISCO,ILIQUIN,VISALOT,2.0,933991263,ILIQUINVISALOTFRANCISCO@GMAIL.COM,1.0,1.0,1,1,1.0,0,2,2.0, , ,2.0, , ,2.0, , ,2.0, , ,1.0,0,1,2.0, , ,2.0, , ,2.0, , , ,1.0,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , , ,1.0,2.0, ,2.0, ,1.0,2.0, ,2.0, ,2.0, ,2.0, ,1.0,13,2.0, ,1.0,1,2.0, ,2.0, ,2.0, , ,14.0,1.0,1.0,6,4,1.0,1.0,3,1.0,1,1.0,1,1.0,1,1.0,1,2.0, , ,1.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0, ,1.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0, ,0.0,1.0,1.0,WWW.GOB.PE/MUNICOLCAMAR
2025,10505,1,5,5,10505,AMAZONAS,LUYA,CONILA,2,1,2,BOLOGNESI,S/N,28,1, ,41, ,986189244,954800032,41, , ,MUNICIPALIDADCONILA2023.2026@GMAIL.COM,WWW.MUNICIPALIDADDISTRITALDECONILACOHECHAN.COM,JOSE EXIBERTO,CANTA,CRUZ,2.0,986189244,BETOCANTACRUZ@HOTMAIL.COM,1.0,1.0,0,2,1.0,3,1,2.0, , ,1.0,1,0,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , , ,1.0,2.0, , ,2.0, , ,2.0, , ,1.0,0,1,1.0,0,1,2.0, , ,2.0, , ,2.0, , , ,1.0,2.0, ,1.0,1,1.0,2.0, ,2.0, ,2.0, ,2.0, ,1.0,4,1.0,3,2.0, ,2.0, ,2.0, ,2.0, , ,7.0,1.0,1.0,7,1,1.0,2.0, ,2.0, ,2.0, ,1.0,3,1.0,2,2.0, , ,1.0,0.0,0.0,3.0,4.0,0.0,6.0,0.0,0.0,0.0, ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0, ,0.0,1.0,4.0, 
2025,10506,1,5,6,10506,AMAZONAS,LUYA,INGUILPATA,2,1,2,SAN ISIDRO,S/N, , , ,51, ,969230847, ,1,971671720,WWW.FACEBOOK.COM/MDINGUILPATA,MUNIDISTRITALINGUILPATA.LUYA@GMAIL.COM, ,JORGE LUIS,BRICEÃO,GUEVARA,2.0,969230847,JORGELUISBRICENOGUEVARA@GMAIL.COM,1.0,2.0, , ,1.0,1,1,2.0, , ,1.0,1,0,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , , ,1.0,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , , ,1.0,2.0, ,1.0,1,1.0,2.0, ,2.0, ,2.0, ,2.0, ,1.0,1,1.0,1,1.0,2,2.0, ,2.0, ,2.0, , ,4.0,1.0,1.0,4,3,1.0,1.0,1,2.0, ,2.0, ,1.0,3,2.0, ,2.0, , ,1.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0, ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,14.0,1.0,3.0, 
2025,10507,1,5,7,10507,AMAZONAS,LUYA,LONGUITA,2,1,1,SAN MARTIN,S/N, , , ,41, , , , , , ,MUNICIPALIDADLONGUITAPROCUYA@GMAIL.COM, ,GILDER,MELENDEZ,BECERRIL,2.0,990258869,GIMEBE@GMAIL.COM,1.0,1.0,0,2,1.0,1,5,2.0, , ,2.0, , ,2.0, , ,2.0, , ,1.0,1,0,2.0, , ,2.0, , ,2.0, , , ,1.0,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , , ,1.0,2.0, ,2.0, ,1.0,2.0, ,2.0, ,2.0, ,2.0, ,2.0, ,2.0, ,1.0,7,2.0, ,2.0, ,2.0, , ,7.0,1.0,1.0,7,1,1.0,1.0,1,2.0, ,1.0,3,1.0,2,1.0,2,2.0, , ,1.0,0.0,0.0,3.0,4.0,0.0,6.0,7.0,0.0,9.0,RUBPVL-REGISTRO ÃNICO DE BENEFICIARIOS DEL PROGRAMA DEL VASO DE LECHE,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,14.0,1.0,3.0, 
2025,10508,1,5,8,10508,AMAZONAS,LUYA,LONYA CHICO,2,1,2,ORTIZ ARRIETA,S/N, , , ,41, , , ,41,969186604,WWW.FACEBOOK.COM/SHARE/1HXCWDKFCR/,MUNILONYACHICO2023@GMAIL.COM, ,ADLER,GÃIMAC,CHAVEZ,2.0,945842885,ADLERGCH@GMAIL.COM,1.0,1.0,0,2,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , ,1.0,0,1,TRIMOTO Y/O MOTOTAXI,1.0,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , , ,1.0,2.0, ,2.0, ,1.0,1.0,1,2.0, ,2.0, ,2.0, ,1.0,1,2.0, ,1.0,4,2.0, ,2.0, ,2.0, , ,6.0,1.0,1.0,6,4,1.0,2.0, ,2.0, ,2.0, ,1.0,5,2.0, ,2.0, , ,1.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0, ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,14.0,1.0,3.0, 
2025,10509,1,5,9,10509,AMAZONAS,LUYA,LUYA,2,1,2,DIEGO MORI ZUTA,447, , , ,51, ,925445644, ,51,941983680, ,MUNILUYA1732@GMAIL.COM,WWW.GOB.PE/MUNILUYA-AMAZONAS,JOSE DOLORES,RAMIREZ,MESTANZA,2.0,941983680,JOSEDOLORESRAMIREZMESTANZA@GMAIL.COM,1.0,1.0,1,1,1.0,1,0,2.0, , ,1.0,1,0,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , , ,1.0,2.0, , ,1.0,0,1,2.0, , ,2.0, , ,2.0, , ,1.0,1,1,2.0, , ,2.0, , , ,1.0,2.0, ,1.0,2,1.0,2.0, ,2.0, ,2.0, ,2.0, ,1.0,6,1.0,2,1.0,3,2.0, ,2.0, ,2.0, , ,11.0,1.0,1.0,10,2,1.0,1.0,1,1.0,1,1.0,4,1.0,4,1.0,1,2.0, , ,1.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,9.0,SIGOF - SISTEMA INTEGRADO PARA LA GESTIÃN DE OPERACIONES DE FISCALIZACIÃN,1.0,0.0,0.0,3.0,0.0,5.0,0.0,7.0,0.0,0.0,0.0,0.0,12.0,0.0, ,0.0,1.0,4.0, 
2025,10510,1,5,10,10510,AMAZONAS,LUYA,LUYA VIEJO,2,1,2,PROGRESO,S/N, , , ,41, , , , , ,WWW.FACEBOOK.COM/MUNICIPALIDADDISTRITALDELUYAVIEJO,MUNILUYAVIEJO1918@GMAIL.COM, ,DARMIN,GUELAC,REYNA,2.0,927841455,GUELACREYNA1979@GMAIL.COM,1.0,1.0,0,2,1.0,0,1,2.0, , ,1.0,0,1,2.0, , ,2.0, , ,1.0,0,1,2.0, , ,2.0, , ,2.0, , , ,1.0,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , ,1.0,0,1,2.0, , ,2.0, , , ,1.0,2.0, ,2.0, ,1.0,2.0, ,2.0, ,2.0, ,2.0, ,2.0, ,1.0,1,1.0,2,2.0, ,2.0, ,2.0, , ,3.0,1.0,1.0,3,1,1.0,2.0, ,2.0, ,1.0,3,2.0, ,2.0, ,2.0, , ,1.0,0.0,2.0,0.0,4.0,5.0,6.0,7.0,8.0,0.0, ,1.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0, ,0.0,1.0,4.0, 
2025,10511,1,5,11,10511,AMAZONAS,LUYA,MARIA,2,1,2,BOLOGNESI,S/N, , , ,41,478000,979797939, ,41,478003,WWW.FACEBOOK.COM/PROFILE.PHP?ID=100089441569336,MUNIMARIA2023.2026@GMAIL.COM, ,JUAN DE DIOS,CRUZ,INGA,2.0,979757939,MUNIMARIA2023.2026@GMAIL.COM,1.0,2.0, , ,1.0,2,1,2.0, , ,1.0,1,0,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , ,1.0,1,0,MOTOFURGONETA Y/O MOTOCARGA,1.0,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , , ,1.0,1.0,1,1.0,1,1.0,2.0, ,2.0, ,2.0, ,2.0, ,1.0,3,1.0,1,1.0,5,2.0, ,2.0, ,2.0, , ,9.0,1.0,1.0,5,1,1.0,1.0,1,2.0, ,2.0, ,1.0,4,1.0,1,2.0, , ,1.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0, ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,14.0,1.0,3.0, 
2025,10512,1,5,12,10512,AMAZONAS,LUYA,OCALLI,2,1,1,LIBERTAD,598, , , ,41, ,978786233, ,42,915282282,WWW.FACEBOOK.COM/SHARE/1EM5CLPDGE/,MDISTRITALOCALLI2025@GMAIL.COM, ,LENIN,DELGADO,TELLO,2.0,978786233,LENINDT86@GMAIL.COM,1.0,1.0,2,1,2.0, , ,2.0, , ,1.0,1,0,2.0, , ,2.0, , ,2.0, , ,1.0,1,0,2.0, , ,2.0, , , ,1.0,2.0, , ,1.0,1,0,2.0, , ,2.0, , ,1.0,0,1,2.0, , ,2.0, , ,2.0, , , ,1.0,2.0, ,1.0,1,1.0,2.0, ,2.0, ,2.0, ,1.0,3,1.0,1,1.0,5,1.0,1,2.0, ,2.0, ,2.0, , ,10.0,1.0,1.0,10,5,1.0,1.0,1,1.0,1,2.0, ,1.0,6,1.0,2,2.0, , ,1.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,8.0,0.0, ,1.0,0.0,2.0,3.0,4.0,5.0,6.0,0.0,0.0,9.0,10.0,0.0,12.0,0.0, ,0.0,1.0,4.0, 
2025,10513,1,5,13,10513,AMAZONAS,LUYA,OCUMAL,2,1,2,AMAZONAS,S/N, , , ,41, , , , , , ,M.D.OCUMAL@HOTMAIL.COM, ,AGAPITO,CORONEL,CABRERA,2.0,963850637,CORONEL_268@HOTMAIL.COM,1.0,2.0, , ,1.0,2,0,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , , ,1.0,2.0, , ,1.0,1,0,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , , ,1.0,2.0, ,2.0, ,1.0,2.0, ,2.0, ,2.0, ,2.0, ,2.0, ,2.0, ,1.0,4,2.0, ,2.0, ,2.0, , ,4.0,1.0,1.0,1,4,1.0,1.0,1,1.0,1,2.0, ,1.0,4,1.0,1,2.0, , ,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0, ,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0, ,0.0,1.0,4.0, 
2025,10514,1,5,14,10514,AMAZONAS,LUYA,PISUQUIA,2,1,6,PLAZA DE ARMAS,S/N, , , ,1, ,982901694,932357968,1,914716836, ,MUNICIPALIDADDEPISUQUIA@HOTMAIL.COM, ,SEGUNDO GERMAN,CHAVEZ,VILLANUEVA,2.0,982901694,GERMANCHAVEZ1510@GMAIL.COM,1.0,1.0,1,0,1.0,2,1,2.0, , ,1.0,1,0,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , , ,1.0,2.0, , ,1.0,1,0,2.0, , ,2.0, , ,1.0,1,0,2.0, , ,2.0, , ,2.0, , , ,1.0,2.0, ,1.0,2,1.0,2.0, ,2.0, ,2.0, ,2.0, ,1.0,5,1.0,3,2.0, ,2.0, ,2.0, ,2.0, , ,8.0,1.0,1.0,8,4,1.0,1.0,1,2.0, ,1.0,2,1.0,4,2.0, ,2.0, , ,1.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,8.0,0.0, ,1.0,1.0,2.0,3.0,4.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0, ,0.0,1.0,4.0, 
2025,10515,1,5,15,10515,AMAZONAS,LUYA,PROVIDENCIA,2,1,3,GLORIOSO VEGA,S/N, , , ,51, , , , , ,WWW.FACEBOOK.COM/PROFILE.PHP?ID=100092432762029,010515PROVIDENCIA@GMAIL.COM, ,FREDY,VASQUEZ,PUERTA,2.0,991902953,VASQUEZPUERTAF@GMAIL.COM,1.0,1.0,0,1,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , , ,1.0,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , , ,1.0,2.0, ,2.0, ,1.0,2.0, ,2.0, ,2.0, ,2.0, ,2.0, ,2.0, ,2.0, ,2.0, ,2.0, ,1.0,4,INTEL GENUINE,4.0,1.0,1.0,4,4,1.0,2.0, ,2.0, ,2.0, ,1.0,2,2.0, ,2.0, , ,1.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,9.0,RUBPVL-REGISTRO ÃNICO DE BENEFICIARIOS DEL PROGRAMA DEL VASO DE LECHE,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,14.0,1.0,4.0, 
2025,10516,1,5,16,10516,AMAZONAS,LUYA,SAN CRISTOBAL,2,1,6,PLAZA DE ARMAS,S/N, , , ,51, , , , , ,WWW.FACEBOOK.COM/SHARE/162P2XNAAE/,MDSC2020L.A@GMAIL.COM,WWW.GOB.PE/MUNISANCRISTOBAL-AMAZONAS,HEBERT,GARCIA,VALQUI,2.0,951230682,HEBERTGAR21@GMAIL.COM,1.0,2.0, , ,1.0,1,0,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , , ,1.0,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , , ,1.0,2.0, ,2.0, ,1.0,2.0, ,2.0, ,2.0, ,1.0,5,2.0, ,2.0, ,2.0, ,2.0, ,2.0, ,2.0, , ,5.0,1.0,1.0,5,4,1.0,2.0, ,2.0, ,2.0, ,1.0,5,1.0,1,2.0, , ,1.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0, ,1.0,1.0,2.0,3.0,4.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0, ,0.0,1.0,1.0,WWW.GOB.PE/MUNISANCRISTOBAL-AMAZONAS
2025,10517,1,5,17,10517,AMAZONAS,LUYA,SAN FRANCISCO DEL YESO,2,1,2,SIMON BOLIVAR,S/N, , , ,51, , , ,51,902287673,WWW.FACEBOOK.COM/MUNIYESO2023.2026,SECRETARIAGENERAL@MUNISANFRANCISCODELYESO.GOB.PE, ,MANUEL ANTONIO,VILCHEZ,CALLA,2.0, , ,1.0,1.0,1,0,2.0, , ,2.0, , ,1.0,1,0,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , , ,1.0,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , , ,1.0,2.0, ,2.0, ,1.0,2.0, ,2.0, ,2.0, ,2.0, ,2.0, ,2.0, ,1.0,3,2.0, ,2.0, ,2.0, , ,3.0,1.0,1.0,2,5,1.0,2.0, ,2.0, ,2.0, ,1.0,2,2.0, ,2.0, , ,1.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0, ,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,0.0,1.0,4.0, 
2025,10518,1,5,18,10518,AMAZONAS,LUYA,SAN JERONIMO,2,1,1,22 DE NOVIEMBRE,227, , , ,51, , , , ,951737825,WWW.FACEBOOK.COM/PROFILE.PHP?ID=61555290699694,MUNISANJERONIMO.2023@GMAIL.COM, ,MATIAS,LOPEZ,VARGAS,2.0,931601837,MATIASLV.1905@GMAIL.COM,1.0,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , ,1.0,0,1,MOTOFURGONETA Y/O MOTOCARGA,1.0,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , ,1.0,0,1,2.0, , ,2.0, , , ,1.0,2.0, ,2.0, ,1.0,2.0, ,2.0, ,1.0,2,2.0, ,2.0, ,1.0,1,2.0, ,2.0, ,2.0, ,2.0, , ,3.0,1.0,1.0,3,1,1.0,2.0, ,2.0, ,2.0, ,1.0,3,1.0,1,2.0, , ,1.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0, ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,14.0,1.0,3.0, 
2025,10519,1,5,19,10519,AMAZONAS,LUYA,SAN JUAN DE LOPECANCHA,2,1,2,MIRADOR DEL VALLE UTCUBAMBA,150, , , ,1, , , ,1, ,WWW.FACEBOOK.COM/MUNICIPALIDADSANJUANDELOPECANCHA,MDLOPECANCHA2326@GMAIL.COM,WWW.MUNICIPALIDAD-DISTRITAL-DE-SAN-JUAN-DE-LOPECANCHA-MDJL.COM,JAIME,GUTIERREZ,AGUIRRE,2.0,930238707,JAIMEGA8492@GMAIL.COM,1.0,2.0, , ,2.0, , ,2.0, , ,2.0, , ,1.0,0,1,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , , ,1.0,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , , ,1.0,2.0, ,2.0, ,1.0,2.0, ,2.0, ,2.0, ,2.0, ,1.0,1,2.0, ,1.0,1,2.0, ,1.0,2,2.0, , ,4.0,1.0,1.0,4,4,1.0,2.0, ,2.0, ,2.0, ,1.0,2,1.0,1,2.0, , ,1.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0, ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,14.0,1.0,3.0, 
